query,level,implicit_keywords,hard_constraints,req_flight,req_car,req_hotel,req_attraction,cities_count,implicit_keywords_count,balance,impossible,total_score
"Help me set up a one way itinerary for 2 travelers from Velika Gorica to Zaventem for couples trip and luxury travelers. We'll stay 3 days, need 1 hotel room(s), and our collective budget is 2628 USD. It would be great to visit Azure Cove while in Zaventem.",medium,"['couples trip', 'luxury travelers']","{""person_num"": 2, ""budget"": ""2628"", ""days"": 3}","{'departure_city': 'Velika Gorica', 'arrival_city': ['Zaventem'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '1'}",{'name': 'Azure Cove'},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['couples trip', 'luxury travelers']}",0.0,0.0,4
"I'm hoping to book a round trip trip from Vienna to Geneva for disabled traveler and road trip. I'll stay 3 days, need 1 hotel room(s), and my budget is 1409 USD.",medium,"['disabled traveler', 'road trip']","{""person_num"": 1, ""budget"": ""1409"", ""days"": 3}","{'departure_city': 'Vienna', 'arrival_city': ['Geneva'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '1'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['disabled traveler', 'road trip']}",0.0,0.0,4
"I'm thinking about a round trip excursion for 1 travelers from Helsinki to Warsaw for couples trip and disabled traveler. I'll stay 3 days, need 1 hotel room(s), and my collective budget is 2554 USD. Maybe stay at Vistula Garden Retreat, which is well rated and has 3.5-star, for about 58.0 USD per night.",medium,"['couples trip', 'disabled traveler']","{""person_num"": 1, ""budget"": ""2554"", ""days"": 3}","{'departure_city': 'Helsinki', 'arrival_city': ['Warsaw'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Vistula Garden Retreat', 'price': '58.0', 'star': '3.5', 'rating': '10.0', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['couples trip', 'disabled traveler']}",0.0,0.0,4
"I'm keen on a round trip voyage for 3 travelers from Ferno to Helsinki for luxury travelers and photography. We'll stay 3 days, need 2 hotel room(s), and our collective budget is 11362 USD. We'd like to rent a Compact that seats 4 people, about 40.29 USD per day.",medium,"['luxury travelers', 'photography']","{""person_num"": 3, ""budget"": ""11362"", ""days"": 3}","{'departure_city': 'Ferno', 'arrival_city': ['Helsinki'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '40.29', 'car_type': 'Compact', 'capacity': '4'}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['luxury travelers', 'photography']}",0.0,0.0,4
"Please assist with a one way travel plan for 5 travelers from Stockholm to London for luxury travelers and couples trip. We'll stay 3 days, need 3 hotel room(s), and our collective budget is 4264 USD. It would be great to visit Echoes of the Crown Tour while in London.",medium,"['luxury travelers', 'couples trip']","{""person_num"": 5, ""budget"": ""4264"", ""days"": 3}","{'departure_city': 'Stockholm', 'arrival_city': ['London'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '3'}",{'name': 'Echoes of the Crown Tour'},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['luxury travelers', 'couples trip']}",0.0,0.0,4
"I'd like to arrange a round trip holiday for 4 travelers from Paris to Spata-Artemida for with children and elderly travelers. We'll stay 3 days, need 2 hotel room(s), and our collective budget is 5153 USD.",medium,"['with children', 'elderly travelers']","{""person_num"": 4, ""budget"": ""5153"", ""days"": 3}","{'departure_city': 'Paris', 'arrival_city': ['Spata-Artemida'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['with children', 'elderly travelers']}",0.0,0.0,4
"I'm looking into a round trip vacation from Paris to Algiers for luxury travelers and elderly travelers. We are 5 travelers and we'll stay 3 days, need 3 hotel room(s), and our collective budget is 13404 USD.",medium,"['luxury travelers', 'elderly travelers']","{""person_num"": 5, ""budget"": ""13404"", ""days"": 3}","{'departure_city': 'Paris', 'arrival_city': ['Algiers'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '3'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['luxury travelers', 'elderly travelers']}",0.0,0.0,4
"I'm looking into a one way vacation from Prague to Tel Aviv for foodie and elderly travelers. We are 3 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is 3347 USD. We'd like to rent a Compact that seats 4 people, about 44.36 USD per day.",medium,"['foodie', 'elderly travelers']","{""person_num"": 3, ""budget"": ""3347"", ""days"": 3}","{'departure_city': 'Prague', 'arrival_city': ['Tel Aviv'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '44.36', 'car_type': 'Compact', 'capacity': '4'}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['foodie', 'elderly travelers']}",0.0,0.0,4
"I'm looking into a one way vacation for 5 travelers from Helsinki to Prague for foodie and road trip. We'll stay 3 days, need 3 hotel room(s), and our collective budget is 17128 USD. Maybe stay at Prague Sunrise Resort 21, which is well rated and has 4.5-star, for about 126.0 USD per night.",medium,"['foodie', 'road trip']","{""person_num"": 5, ""budget"": ""17128"", ""days"": 3}","{'departure_city': 'Helsinki', 'arrival_city': ['Prague'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Prague Sunrise Resort 21', 'price': '126.0', 'star': '4.5', 'rating': '8.8', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['foodie', 'road trip']}",0.0,0.0,4
"I'm thinking about a one way excursion from Larnaca to Warsaw for luxury travelers and elderly travelers. We are 5 travelers and we'll stay 3 days, need 3 hotel room(s), and our collective budget is 12654 USD. Maybe stay at Village Green Manor Suites, which is well rated and has 3.0-star, for about 65.0 USD per night.",medium,"['luxury travelers', 'elderly travelers']","{""person_num"": 5, ""budget"": ""12654"", ""days"": 3}","{'departure_city': 'Larnaca', 'arrival_city': ['Warsaw'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Village Green Manor Suites', 'price': '65.0', 'star': '3.0', 'rating': '8.6', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['luxury travelers', 'elderly travelers']}",0.0,0.0,4
"Eager to schedule a one way getaway from Montréal to Rhône for with children and road trip. We are 4 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is 11122 USD. It would be great to visit Luminothérapie Valley while in Rhône.",medium,"['with children', 'road trip']","{""person_num"": 4, ""budget"": ""11122"", ""days"": 3}","{'departure_city': 'Montréal', 'arrival_city': ['Rhône'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': 'Luminothérapie Valley'},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['with children', 'road trip']}",0.0,0.0,4
"I'd like to organize a round trip journey from Madrid to Orio al Serio for couples trip and with pets for 5 people. We'll stay 3 days, need 3 hotel room(s), and would prefer the total to stay below 3068 USD. Maybe stay at Orio al Serio Pearl Suites 57, which is well rated and has 3.5-star, for about 180.0 USD per night.",medium,"['couples trip', 'with pets']","{""person_num"": 5, ""budget"": ""3068"", ""days"": 3}","{'departure_city': 'Madrid', 'arrival_city': ['Orio al Serio'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Orio al Serio Pearl Suites 57', 'price': '180.0', 'star': '3.5', 'rating': '9.6', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['couples trip', 'with pets']}",0.0,0.0,4
"I'd love to take a one way journey for 3 travelers from Las Vegas to New Orleans for foodie and elderly travelers. We'll stay 3 days, need 2 hotel room(s), and our collective budget is 7360 USD. We'd like to rent a Minivan that seats 7 people, about 101.18 USD per day.",medium,"['foodie', 'elderly travelers']","{""person_num"": 3, ""budget"": ""7360"", ""days"": 3}","{'departure_city': 'Las Vegas', 'arrival_city': ['New Orleans'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '101.18', 'car_type': 'Minivan', 'capacity': '7'}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['foodie', 'elderly travelers']}",0.0,0.0,4
"I'm keen on a one way voyage for 4 travelers from Sepang to Brisbane for couples trip and photography. We'll stay 3 days, need 2 hotel room(s), and our collective budget is 11377 USD. It would be great to visit Echoes of Strings Artisan Gallery while in Brisbane.",medium,"['couples trip', 'photography']","{""person_num"": 4, ""budget"": ""11377"", ""days"": 3}","{'departure_city': 'Sepang', 'arrival_city': ['Brisbane'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': 'Echoes of Strings Artisan Gallery'},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['couples trip', 'photography']}",0.0,0.0,4
"I'm keen on a round trip voyage for 3 travelers from Sarasota to Washington for fast-Paced budget travel and foodie. We'll stay 3 days, need 2 hotel room(s), and our collective budget is 4038 USD.",medium,"['fast-Paced budget travel', 'foodie']","{""person_num"": 3, ""budget"": ""4038"", ""days"": 3}","{'departure_city': 'Sarasota', 'arrival_city': ['Washington'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['fast-Paced budget travel', 'foodie']}",0.0,0.0,4
"I'd love to take a round trip journey from Phoenix to Dallas-Fort Worth for disabled traveler and couples trip. We are 4 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is 2907 USD. We'd like to rent a Wagon that seats 5 people, about 91.68 USD per day.",medium,"['disabled traveler', 'couples trip']","{""person_num"": 4, ""budget"": ""2907"", ""days"": 3}","{'departure_city': 'Phoenix', 'arrival_city': ['Dallas-Fort Worth'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '91.68', 'car_type': 'Wagon', 'capacity': '5'}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['disabled traveler', 'couples trip']}",0.0,0.0,4
"Eager to schedule a one way getaway for 3 travelers from Belfast to Tenerife for elderly travelers and disabled traveler. We'll stay 3 days, need 2 hotel room(s), and our collective budget is 1906 USD. Maybe stay at Tenerife Boutique Hotel 40, which is well rated and has 3.0-star, for about 102.0 USD per night.",medium,"['elderly travelers', 'disabled traveler']","{""person_num"": 3, ""budget"": ""1906"", ""days"": 3}","{'departure_city': 'Belfast', 'arrival_city': ['Tenerife'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Tenerife Boutique Hotel 40', 'price': '102.0', 'star': '3.0', 'rating': '9.0', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['elderly travelers', 'disabled traveler']}",0.0,0.0,4
"I'd like to organize a one way journey from Boston to Milwaukee for couples trip and nightlife enthusiast for 3 people. We'll stay 3 days, need 2 hotel room(s), and would prefer the total to stay below 8259 USD. Maybe stay at Milwaukee Pearl Suites 43, which is well rated and has 3.0-star, for about 162.0 USD per night.",medium,"['couples trip', 'nightlife enthusiast']","{""person_num"": 3, ""budget"": ""8259"", ""days"": 3}","{'departure_city': 'Boston', 'arrival_city': ['Milwaukee'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Milwaukee Pearl Suites 43', 'price': '162.0', 'star': '3.0', 'rating': '8.2', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['couples trip', 'nightlife enthusiast']}",0.0,0.0,4
"I'm planning a one way trip from Helsinki to Burgas for disabled traveler and with pets. We are 2 travelers and we'll stay for 3 days and need 1 hotel room(s). Hoping to keep the cost within 2054 USD. Maybe stay at Burgas Royal Resort 71, which is well rated and has 3.0-star, for about 52.0 USD per night.",medium,"['disabled traveler', 'with pets']","{""person_num"": 2, ""budget"": ""2054"", ""days"": 3}","{'departure_city': 'Helsinki', 'arrival_city': ['Burgas'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': 'Burgas Royal Resort 71', 'price': '52.0', 'star': '3.0', 'rating': '8.0', 'rooms_count': ''}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['disabled traveler', 'with pets']}",0.0,0.0,4
"Help me set up a round trip itinerary from Tel Aviv to Prague for fast-Paced budget travel and road trip. I'll stay 3 days, need 2 hotel room(s), and my budget is 13556 USD. We'd like to rent a Convertible that seats 4 people, about 132.02 USD per day.",medium,"['fast-Paced budget travel', 'road trip']","{""person_num"": 4, ""budget"": ""13556"", ""days"": 3}","{'departure_city': 'Tel Aviv', 'arrival_city': ['Prague'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '132.02', 'car_type': 'Convertible', 'capacity': '4'}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['fast-Paced budget travel', 'road trip']}",0.0,0.0,4
"Interested in a round trip journey for 2 travelers from Albuquerque to Houston for photography and nightlife enthusiast. We'll stay 3 days, need 1 hotel room(s), and our collective budget is 6676 USD. It would be great to visit Bayou Breeze Trail while in Houston.",medium,"['photography', 'nightlife enthusiast']","{""person_num"": 2, ""budget"": ""6676"", ""days"": 3}","{'departure_city': 'Albuquerque', 'arrival_city': ['Houston'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '1'}",{'name': 'Bayou Breeze Trail'},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['photography', 'nightlife enthusiast']}",0.0,0.0,4
"I'm keen on a round trip voyage from Washington to Fort Lauderdale for with pets and with children. I'll stay 3 days, need 2 hotel room(s), and my budget is 10567 USD. We'd like to rent a Convertible that seats 4 people, about 95.44 USD per day.",medium,"['with pets', 'with children']","{""person_num"": 4, ""budget"": ""10567"", ""days"": 3}","{'departure_city': 'Washington', 'arrival_city': ['Fort Lauderdale'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '95.44', 'car_type': 'Convertible', 'capacity': '4'}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': ''},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['with pets', 'with children']}",0.0,0.0,4
"I'm arranging a round trip tour from Málaga to Lisbon for elderly travelers and business travelers. We are 4 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is 2579 USD. It would be great to visit Echoes of the Marne while in Lisbon.",medium,"['elderly travelers', 'business travelers']","{""person_num"": 4, ""budget"": ""2579"", ""days"": 3}","{'departure_city': 'Málaga', 'arrival_city': ['Lisbon'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': '2'}",{'name': 'Echoes of the Marne'},{'cities_count': 1},"{'implicit_keywords_count': 2, 'implicit_keyword': ['elderly travelers', 'business travelers']}",0.0,0.0,4
